match_id,year,cup_name,round,date,team,opponent,goals_for,goals_against,goal_difference,is_winner,is_draw,is_loser,match_played
1974_5,1974,World Cup 1974,Matchday 3,1974-06-22,Australia,Chile,0,0,0,False,True,False,True
1974_5,1974,World Cup 1974,Matchday 3,1974-06-22,Chile,Australia,0,0,0,False,True,False,True
1974_6,1974,World Cup 1974,Matchday 3,1974-06-22,East Germany,West Germany,1,0,1,True,False,False,True
1974_6,1974,World Cup 1974,Matchday 3,1974-06-22,West Germany,East Germany,0,1,-1,False,False,True,True
1974_7,1974,World Cup 1974,Matchday 1,1974-06-13,Brazil,Yugoslavia,0,0,0,False,True,False,True
1974_7,1974,World Cup 1974,Matchday 1,1974-06-13,Yugoslavia,Brazil,0,0,0,False,True,False,True
1974_8,1974,World Cup 1974,Matchday 1,1974-06-14,Zaire,Scotland,0,2,-2,False,False,True,True
1974_8,1974,World Cup 1974,Matchday 1,1974-06-14,Scotland,Zaire,2,0,2,True,False,False,True
1974_9,1974,World Cup 1974,Matchday 2,1974-06-18,Yugoslavia,Zaire,9,0,9,True,False,False,True
1974_9,1974,World Cup 1974,Matchday 2,1974-06-18,Zaire,Yugoslavia,0,9,-9,False,False,True,True
1974_10,1974,World Cup 1974,Matchday 2,1974-06-18,Scotland,Brazil,0,0,0,False,True,False,True
1974_10,1974,World Cup 1974,Matchday 2,1974-06-18,Brazil,Scotland,0,0,0,False,True,False,True
1974_11,1974,World Cup 1974,Matchday 3,1974-06-22,Scotland,Yugoslavia,1,1,0,False,True,False,True
1974_11,1974,World Cup 1974,Matchday 3,1974-06-22,Yugoslavia,Scotland,1,1,0,False,True,False,True
1974_12,1974,World Cup 1974,Matchday 3,1974-06-22,Zaire,Brazil,0,3,-3,False,False,True,True
1974_12,1974,World Cup 1974,Matchday 3,1974-06-22,Brazil,Zaire,3,0,3,True,False,False,True
1974_13,1974,World Cup 1974,Matchday 1,1974-06-15,Uruguay,Netherlands,0,2,-2,False,False,True,True
1974_13,1974,World Cup 1974,Matchday 1,1974-06-15,Netherlands,Uruguay,2,0,2,True,False,False,True
1974_14,1974,World Cup 1974,Matchday 1,1974-06-15,Sweden,Bulgaria,0,0,0,False,True,False,True
1974_14,1974,World Cup 1974,Matchday 1,1974-06-15,Bulgaria,Sweden,0,0,0,False,True,False,True
1974_15,1974,World Cup 1974,Matchday 2,1974-06-19,Netherlands,Sweden,0,0,0,False,True,False,True
1974_15,1974,World Cup 1974,Matchday 2,1974-06-19,Sweden,Netherlands,0,0,0,False,True,False,True
1974_16,1974,World Cup 1974,Matchday 2,1974-06-19,Uruguay,Bulgaria,1,1,0,False,True,False,True
1974_16,1974,World Cup 1974,Matchday 2,1974-06-19,Bulgaria,Uruguay,1,1,0,False,True,False,True
1974_17,1974,World Cup 1974,Matchday 3,1974-06-23,Netherlands,Bulgaria,4,1,3,True,False,False,True
1974_17,1974,World Cup 1974,Matchday 3,1974-06-23,Bulgaria,Netherlands,1,4,-3,False,False,True,True
1974_18,1974,World Cup 1974,Matchday 3,1974-06-23,Sweden,Uruguay,3,0,3,True,False,False,True
1974_18,1974,World Cup 1974,Matchday 3,1974-06-23,Uruguay,Sweden,0,3,-3,False,False,True,True
1974_19,1974,World Cup 1974,Matchday 1,1974-06-15,Italy,Haiti,3,1,2,True,False,False,True
1974_19,1974,World Cup 1974,Matchday 1,1974-06-15,Haiti,Italy,1,3,-2,False,False,True,True
1974_20,1974,World Cup 1974,Matchday 1,1974-06-15,Poland,Argentina,3,2,1,True,False,False,True
1974_20,1974,World Cup 1974,Matchday 1,1974-06-15,Argentina,Poland,2,3,-1,False,False,True,True
1974_21,1974,World Cup 1974,Matchday 2,1974-06-19,Haiti,Poland,0,7,-7,False,False,True,True
1974_21,1974,World Cup 1974,Matchday 2,1974-06-19,Poland,Haiti,7,0,7,True,False,False,True
1974_22,1974,World Cup 1974,Matchday 2,1974-06-19,Argentina,Italy,1,1,0,False,True,False,True
1974_22,1974,World Cup 1974,Matchday 2,1974-06-19,Italy,Argentina,1,1,0,False,True,False,True
1974_23,1974,World Cup 1974,Matchday 3,1974-06-23,Argentina,Haiti,4,1,3,True,False,False,True
1974_23,1974,World Cup 1974,Matchday 3,1974-06-23,Haiti,Argentina,1,4,-3,False,False,True,True
1974_24,1974,World Cup 1974,Matchday 3,1974-06-23,Poland,Italy,2,1,1,True,False,False,True
1974_24,1974,World Cup 1974,Matchday 3,1974-06-23,Italy,Poland,1,2,-1,False,False,True,True
1974_25,1974,World Cup 1974,Matchday 4,1974-06-26,Brazil,East Germany,1,0,1,True,False,False,True
1974_25,1974,World Cup 1974,Matchday 4,1974-06-26,East Germany,Brazil,0,1,-1,False,False,True,True
1974_26,1974,World Cup 1974,Matchday 4,1974-06-26,Netherlands,Argentina,4,0,4,True,False,False,True
1974_26,1974,World Cup 1974,Matchday 4,1974-06-26,Argentina,Netherlands,0,4,-4,False,False,True,True
1974_27,1974,World Cup 1974,Matchday 5,1974-06-30,East Germany,Netherlands,0,2,-2,False,False,True,True
1974_27,1974,World Cup 1974,Matchday 5,1974-06-30,Netherlands,East Germany,2,0,2,True,False,False,True
1974_28,1974,World Cup 1974,Matchday 5,1974-06-30,Argentina,Brazil,1,2,-1,False,False,True,True
1974_28,1974,World Cup 1974,Matchday 5,1974-06-30,Brazil,Argentina,2,1,1,True,False,False,True
1974_29,1974,World Cup 1974,Matchday 6,1974-07-03,Argentina,East Germany,1,1,0,False,True,False,True
1974_29,1974,World Cup 1974,Matchday 6,1974-07-03,East Germany,Argentina,1,1,0,False,True,False,True
1974_30,1974,World Cup 1974,Matchday 6,1974-07-03,Netherlands,Brazil,2,0,2,True,False,False,True
1974_30,1974,World Cup 1974,Matchday 6,1974-07-03,Brazil,Netherlands,0,2,-2,False,False,True,True
1974_31,1974,World Cup 1974,Matchday 4,1974-06-26,Yugoslavia,West Germany,0,2,-2,False,False,True,True
1974_31,1974,World Cup 1974,Matchday 4,1974-06-26,West Germany,Yugoslavia,2,0,2,True,False,False,True
1974_32,1974,World Cup 1974,Matchday 4,1974-06-26,Sweden,Poland,0,1,-1,False,False,True,True
1974_32,1974,World Cup 1974,Matchday 4,1974-06-26,Poland,Sweden,1,0,1,True,False,False,True
1974_33,1974,World Cup 1974,Matchday 5,1974-06-30,West Germany,Sweden,4,2,2,True,False,False,True
1974_33,1974,World Cup 1974,Matchday 5,1974-06-30,Sweden,West Germany,2,4,-2,False,False,True,True
1974_34,1974,World Cup 1974,Matchday 5,1974-06-30,Poland,Yugoslavia,2,1,1,True,False,False,True
1974_34,1974,World Cup 1974,Matchday 5,1974-06-30,Yugoslavia,Poland,1,2,-1,False,False,True,True
1974_35,1974,World Cup 1974,Matchday 6,1974-07-03,Poland,West Germany,0,1,-1,False,False,True,True
1974_35,1974,World Cup 1974,Matchday 6,1974-07-03,West Germany,Poland,1,0,1,True,False,False,True
1974_36,1974,World Cup 1974,Matchday 6,1974-07-03,Sweden,Yugoslavia,2,1,1,True,False,False,True
1974_36,1974,World Cup 1974,Matchday 6,1974-07-03,Yugoslavia,Sweden,1,2,-1,False,False,True,True
1974_37,1974,World Cup 1974,Match for third place,1974-07-06,Brazil,Poland,0,1,-1,False,False,True,True
1974_37,1974,World Cup 1974,Match for third place,1974-07-06,Poland,Brazil,1,0,1,True,False,False,True
1974_38,1974,World Cup 1974,Final,1974-07-07,Netherlands,West Germany,1,2,-1,False,False,True,True
1974_38,1974,World Cup 1974,Final,1974-07-07,West Germany,Netherlands,2,1,1,True,False,False,True
1978_1,1978,World Cup 1978,Matchday 1,1978-06-02,Argentina,Hungary,2,1,1,True,False,False,True
1978_1,1978,World Cup 1978,Matchday 1,1978-06-02,Hungary,Argentina,1,2,-1,False,False,True,True
1978_2,1978,World Cup 1978,Matchday 1,1978-06-02,Italy,France,2,1,1,True,False,False,True
1978_2,1978,World Cup 1978,Matchday 1,1978-06-02,France,Italy,1,2,-1,False,False,True,True
1978_3,1978,World Cup 1978,Matchday 2,1978-06-06,Argentina,France,2,1,1,True,False,False,True
1978_3,1978,World Cup 1978,Matchday 2,1978-06-06,France,Argentina,1,2,-1,False,False,True,True
1978_4,1978,World Cup 1978,Matchday 2,1978-06-06,Italy,Hungary,3,1,2,True,False,False,True
1978_4,1978,World Cup 1978,Matchday 2,1978-06-06,Hungary,Italy,1,3,-2,False,False,True,True
1978_5,1978,World Cup 1978,Matchday 3,1978-06-10,Argentina,Italy,0,1,-1,False,False,True,True
1978_5,1978,World Cup 1978,Matchday 3,1978-06-10,Italy,Argentina,1,0,1,True,False,False,True
1978_6,1978,World Cup 1978,Matchday 3,1978-06-10,France,Hungary,3,1,2,True,False,False,True
1978_6,1978,World Cup 1978,Matchday 3,1978-06-10,Hungary,France,1,3,-2,False,False,True,True
1978_7,1978,World Cup 1978,Matchday 1,1978-06-01,West Germany,Poland,0,0,0,False,True,False,True
1978_7,1978,World Cup 1978,Matchday 1,1978-06-01,Poland,West Germany,0,0,0,False,True,False,True
1978_8,1978,World Cup 1978,Matchday 1,1978-06-02,Tunisia,Mexico,3,1,2,True,False,False,True
1978_8,1978,World Cup 1978,Matchday 1,1978-06-02,Mexico,Tunisia,1,3,-2,False,False,True,True
1978_9,1978,World Cup 1978,Matchday 2,1978-06-06,Poland,Tunisia,1,0,1,True,False,False,True
1978_9,1978,World Cup 1978,Matchday 2,1978-06-06,Tunisia,Poland,0,1,-1,False,False,True,True
1978_10,1978,World Cup 1978,Matchday 2,1978-06-06,West Germany,Mexico,6,0,6,True,False,False,True
1978_10,1978,World Cup 1978,Matchday 2,1978-06-06,Mexico,West Germany,0,6,-6,False,False,True,True
1978_11,1978,World Cup 1978,Matchday 3,1978-06-10,Poland,Mexico,3,1,2,True,False,False,True
1978_11,1978,World Cup 1978,Matchday 3,1978-06-10,Mexico,Poland,1,3,-2,False,False,True,True
1978_12,1978,World Cup 1978,Matchday 3,1978-06-10,West Germany,Tunisia,0,0,0,False,True,False,True
1978_12,1978,World Cup 1978,Matchday 3,1978-06-10,Tunisia,West Germany,0,0,0,False,True,False,True
1978_13,1978,World Cup 1978,Matchday 1,1978-06-03,Austria,Spain,2,1,1,True,False,False,True
1978_13,1978,World Cup 1978,Matchday 1,1978-06-03,Spain,Austria,1,2,-1,False,False,True,True
1978_14,1978,World Cup 1978,Matchday 1,1978-06-03,Brazil,Sweden,1,1,0,False,True,False,True
1978_14,1978,World Cup 1978,Matchday 1,1978-06-03,Sweden,Brazil,1,1,0,False,True,False,True
1978_15,1978,World Cup 1978,Matchday 2,1978-06-07,Austria,Sweden,1,0,1,True,False,False,True
1978_15,1978,World Cup 1978,Matchday 2,1978-06-07,Sweden,Austria,0,1,-1,False,False,True,True
1978_16,1978,World Cup 1978,Matchday 2,1978-06-07,Brazil,Spain,0,0,0,False,True,False,True
1978_16,1978,World Cup 1978,Matchday 2,1978-06-07,Spain,Brazil,0,0,0,False,True,False,True
1978_17,1978,World Cup 1978,Matchday 3,1978-06-11,Spain,Sweden,1,0,1,True,False,False,True
1978_17,1978,World Cup 1978,Matchday 3,1978-06-11,Sweden,Spain,0,1,-1,False,False,True,True
1978_18,1978,World Cup 1978,Matchday 3,1978-06-11,Brazil,Austria,1,0,1,True,False,False,True
1978_18,1978,World Cup 1978,Matchday 3,1978-06-11,Austria,Brazil,0,1,-1,False,False,True,True
1978_19,1978,World Cup 1978,Matchday 1,1978-06-03,Peru,Scotland,3,1,2,True,False,False,True
1978_19,1978,World Cup 1978,Matchday 1,1978-06-03,Scotland,Peru,1,3,-2,False,False,True,True
1978_20,1978,World Cup 1978,Matchday 1,1978-06-03,Netherlands,Iran,3,0,3,True,False,False,True
1978_20,1978,World Cup 1978,Matchday 1,1978-06-03,Iran,Netherlands,0,3,-3,False,False,True,True
1978_21,1978,World Cup 1978,Matchday 2,1978-06-07,Scotland,Iran,1,1,0,False,True,False,True
1978_21,1978,World Cup 1978,Matchday 2,1978-06-07,Iran,Scotland,1,1,0,False,True,False,True
1978_22,1978,World Cup 1978,Matchday 2,1978-06-07,Netherlands,Peru,0,0,0,False,True,False,True
1978_22,1978,World Cup 1978,Matchday 2,1978-06-07,Peru,Netherlands,0,0,0,False,True,False,True
1978_23,1978,World Cup 1978,Matchday 3,1978-06-11,Peru,Iran,4,1,3,True,False,False,True
1978_23,1978,World Cup 1978,Matchday 3,1978-06-11,Iran,Peru,1,4,-3,False,False,True,True
1978_24,1978,World Cup 1978,Matchday 3,1978-06-11,Scotland,Netherlands,3,2,1,True,False,False,True
1978_24,1978,World Cup 1978,Matchday 3,1978-06-11,Netherlands,Scotland,2,3,-1,False,False,True,True
1978_25,1978,World Cup 1978,Matchday 4,1978-06-14,Italy,West Germany,0,0,0,False,True,False,True
1978_25,1978,World Cup 1978,Matchday 4,1978-06-14,West Germany,Italy,0,0,0,False,True,False,True
1978_26,1978,World Cup 1978,Matchday 4,1978-06-14,Austria,Netherlands,1,5,-4,False,False,True,True
1978_26,1978,World Cup 1978,Matchday 4,1978-06-14,Netherlands,Austria,5,1,4,True,False,False,True
1978_27,1978,World Cup 1978,Matchday 5,1978-06-18,Italy,Austria,1,0,1,True,False,False,True
1978_27,1978,World Cup 1978,Matchday 5,1978-06-18,Austria,Italy,0,1,-1,False,False,True,True
1978_28,1978,World Cup 1978,Matchday 5,1978-06-18,Netherlands,West Germany,2,2,0,False,True,False,True
1978_28,1978,World Cup 1978,Matchday 5,1978-06-18,West Germany,Netherlands,2,2,0,False,True,False,True
1978_29,1978,World Cup 1978,Matchday 6,1978-06-21,Italy,Netherlands,1,2,-1,False,False,True,True
1978_29,1978,World Cup 1978,Matchday 6,1978-06-21,Netherlands,Italy,2,1,1,True,False,False,True
1978_30,1978,World Cup 1978,Matchday 6,1978-06-21,Austria,West Germany,3,2,1,True,False,False,True
1978_30,1978,World Cup 1978,Matchday 6,1978-06-21,West Germany,Austria,2,3,-1,False,False,True,True
1978_31,1978,World Cup 1978,Matchday 4,1978-06-14,Argentina,Poland,2,0,2,True,False,False,True
1978_31,1978,World Cup 1978,Matchday 4,1978-06-14,Poland,Argentina,0,2,-2,False,False,True,True
1978_32,1978,World Cup 1978,Matchday 4,1978-06-14,Peru,Brazil,0,3,-3,False,False,True,True
1978_32,1978,World Cup 1978,Matchday 4,1978-06-14,Brazil,Peru,3,0,3,True,False,False,True
1978_33,1978,World Cup 1978,Matchday 5,1978-06-18,Argentina,Brazil,0,0,0,False,True,False,True
1978_33,1978,World Cup 1978,Matchday 5,1978-06-18,Brazil,Argentina,0,0,0,False,True,False,True
1978_34,1978,World Cup 1978,Matchday 5,1978-06-18,Peru,Poland,0,1,-1,False,False,True,True
1978_34,1978,World Cup 1978,Matchday 5,1978-06-18,Poland,Peru,1,0,1,True,False,False,True
1978_35,1978,World Cup 1978,Matchday 6,1978-06-21,Argentina,Peru,6,0,6,True,False,False,True
1978_35,1978,World Cup 1978,Matchday 6,1978-06-21,Peru,Argentina,0,6,-6,False,False,True,True
1978_36,1978,World Cup 1978,Matchday 6,1978-06-21,Poland,Brazil,1,3,-2,False,False,True,True
1978_36,1978,World Cup 1978,Matchday 6,1978-06-21,Brazil,Poland,3,1,2,True,False,False,True
1978_37,1978,World Cup 1978,Third place match,1978-06-24,Brazil,Italy,2,1,1,True,False,False,True
1978_37,1978,World Cup 1978,Third place match,1978-06-24,Italy,Brazil,1,2,-1,False,False,True,True
1978_38,1978,World Cup 1978,Final,1978-06-25,Netherlands,Argentina,1,3,-2,False,False,True,True
1978_38,1978,World Cup 1978,Final,1978-06-25,Argentina,Netherlands,3,1,2,True,False,False,True
1982_1,1982,World Cup 1982,Matchday 1,1982-06-14,Italy,Poland,0,0,0,False,True,False,True
1982_1,1982,World Cup 1982,Matchday 1,1982-06-14,Poland,Italy,0,0,0,False,True,False,True
1982_2,1982,World Cup 1982,Matchday 1,1982-06-15,Peru,Cameroon,0,0,0,False,True,False,True
1982_2,1982,World Cup 1982,Matchday 1,1982-06-15,Cameroon,Peru,0,0,0,False,True,False,True
1982_3,1982,World Cup 1982,Matchday 2,1982-06-18,Italy,Peru,1,1,0,False,True,False,True
1982_3,1982,World Cup 1982,Matchday 2,1982-06-18,Peru,Italy,1,1,0,False,True,False,True
1982_4,1982,World Cup 1982,Matchday 2,1982-06-19,Poland,Cameroon,0,0,0,False,True,False,True
1982_4,1982,World Cup 1982,Matchday 2,1982-06-19,Cameroon,Poland,0,0,0,False,True,False,True
1982_5,1982,World Cup 1982,Matchday 3,1982-06-22,Poland,Peru,5,1,4,True,False,False,True
1982_5,1982,World Cup 1982,Matchday 3,1982-06-22,Peru,Poland,1,5,-4,False,False,True,True
1982_6,1982,World Cup 1982,Matchday 3,1982-06-23,Italy,Cameroon,1,1,0,False,True,False,True
1982_6,1982,World Cup 1982,Matchday 3,1982-06-23,Cameroon,Italy,1,1,0,False,True,False,True
1982_7,1982,World Cup 1982,Matchday 1,1982-06-16,West Germany,Algeria,1,2,-1,False,False,True,True
1982_7,1982,World Cup 1982,Matchday 1,1982-06-16,Algeria,West Germany,2,1,1,True,False,False,True
1982_8,1982,World Cup 1982,Matchday 1,1982-06-17,Chile,Austria,0,1,-1,False,False,True,True
1982_8,1982,World Cup 1982,Matchday 1,1982-06-17,Austria,Chile,1,0,1,True,False,False,True
1982_9,1982,World Cup 1982,Matchday 2,1982-06-20,West Germany,Chile,4,1,3,True,False,False,True
1982_9,1982,World Cup 1982,Matchday 2,1982-06-20,Chile,West Germany,1,4,-3,False,False,True,True
1982_10,1982,World Cup 1982,Matchday 2,1982-06-21,Algeria,Austria,0,2,-2,False,False,True,True
1982_10,1982,World Cup 1982,Matchday 2,1982-06-21,Austria,Algeria,2,0,2,True,False,False,True
1982_11,1982,World Cup 1982,Matchday 3,1982-06-24,Algeria,Chile,3,2,1,True,False,False,True
1982_11,1982,World Cup 1982,Matchday 3,1982-06-24,Chile,Algeria,2,3,-1,False,False,True,True
1982_12,1982,World Cup 1982,Matchday 3,1982-06-25,West Germany,Austria,1,0,1,True,False,False,True
1982_12,1982,World Cup 1982,Matchday 3,1982-06-25,Austria,West Germany,0,1,-1,False,False,True,True
1982_13,1982,World Cup 1982,Matchday 1,1982-06-13,Argentina,Belgium,0,1,-1,False,False,True,True
1982_13,1982,World Cup 1982,Matchday 1,1982-06-13,Belgium,Argentina,1,0,1,True,False,False,True
1982_14,1982,World Cup 1982,Matchday 1,1982-06-15,Hungary,El Salvador,10,1,9,True,False,False,True
1982_14,1982,World Cup 1982,Matchday 1,1982-06-15,El Salvador,Hungary,1,10,-9,False,False,True,True
1982_15,1982,World Cup 1982,Matchday 2,1982-06-18,Argentina,Hungary,4,1,3,True,False,False,True
1982_15,1982,World Cup 1982,Matchday 2,1982-06-18,Hungary,Argentina,1,4,-3,False,False,True,True
1982_16,1982,World Cup 1982,Matchday 2,1982-06-19,Belgium,El Salvador,1,0,1,True,False,False,True
1982_16,1982,World Cup 1982,Matchday 2,1982-06-19,El Salvador,Belgium,0,1,-1,False,False,True,True
1982_17,1982,World Cup 1982,Matchday 3,1982-06-22,Belgium,Hungary,1,1,0,False,True,False,True
1982_17,1982,World Cup 1982,Matchday 3,1982-06-22,Hungary,Belgium,1,1,0,False,True,False,True
1982_18,1982,World Cup 1982,Matchday 3,1982-06-23,Argentina,El Salvador,2,0,2,True,False,False,True
1982_18,1982,World Cup 1982,Matchday 3,1982-06-23,El Salvador,Argentina,0,2,-2,False,False,True,True
1982_19,1982,World Cup 1982,Matchday 1,1982-06-16,England,France,3,1,2,True,False,False,True
1982_19,1982,World Cup 1982,Matchday 1,1982-06-16,France,England,1,3,-2,False,False,True,True
1982_20,1982,World Cup 1982,Matchday 1,1982-06-17,Czechoslovakia,Kuwait,1,1,0,False,True,False,True
1982_20,1982,World Cup 1982,Matchday 1,1982-06-17,Kuwait,Czechoslovakia,1,1,0,False,True,False,True
1982_21,1982,World Cup 1982,Matchday 2,1982-06-20,England,Czechoslovakia,2,0,2,True,False,False,True
1982_21,1982,World Cup 1982,Matchday 2,1982-06-20,Czechoslovakia,England,0,2,-2,False,False,True,True
1982_22,1982,World Cup 1982,Matchday 2,1982-06-21,France,Kuwait,4,1,3,True,False,False,True
1982_22,1982,World Cup 1982,Matchday 2,1982-06-21,Kuwait,France,1,4,-3,False,False,True,True
1982_23,1982,World Cup 1982,Matchday 3,1982-06-24,France,Czechoslovakia,1,1,0,False,True,False,True
1982_23,1982,World Cup 1982,Matchday 3,1982-06-24,Czechoslovakia,France,1,1,0,False,True,False,True
1982_24,1982,World Cup 1982,Matchday 3,1982-06-25,England,Kuwait,1,0,1,True,False,False,True
1982_24,1982,World Cup 1982,Matchday 3,1982-06-25,Kuwait,England,0,1,-1,False,False,True,True
1982_25,1982,World Cup 1982,Matchday 1,1982-06-16,Spain,Honduras,1,1,0,False,True,False,True
1982_25,1982,World Cup 1982,Matchday 1,1982-06-16,Honduras,Spain,1,1,0,False,True,False,True
1982_26,1982,World Cup 1982,Matchday 1,1982-06-17,Yugoslavia,Northern Ireland,0,0,0,False,True,False,True
1982_26,1982,World Cup 1982,Matchday 1,1982-06-17,Northern Ireland,Yugoslavia,0,0,0,False,True,False,True
1982_27,1982,World Cup 1982,Matchday 2,1982-06-20,Spain,Yugoslavia,2,1,1,True,False,False,True
1982_27,1982,World Cup 1982,Matchday 2,1982-06-20,Yugoslavia,Spain,1,2,-1,False,False,True,True
1982_28,1982,World Cup 1982,Matchday 2,1982-06-21,Honduras,Northern Ireland,1,1,0,False,True,False,True
1982_28,1982,World Cup 1982,Matchday 2,1982-06-21,Northern Ireland,Honduras,1,1,0,False,True,False,True
1982_29,1982,World Cup 1982,Matchday 3,1982-06-24,Honduras,Yugoslavia,0,1,-1,False,False,True,True
1982_29,1982,World Cup 1982,Matchday 3,1982-06-24,Yugoslavia,Honduras,1,0,1,True,False,False,True
1982_30,1982,World Cup 1982,Matchday 3,1982-06-25,Spain,Northern Ireland,0,1,-1,False,False,True,True
1982_30,1982,World Cup 1982,Matchday 3,1982-06-25,Northern Ireland,Spain,1,0,1,True,False,False,True
1982_31,1982,World Cup 1982,Matchday 1,1982-06-14,Brazil,Soviet Union,2,1,1,True,False,False,True
1982_31,1982,World Cup 1982,Matchday 1,1982-06-14,Soviet Union,Brazil,1,2,-1,False,False,True,True
1982_32,1982,World Cup 1982,Matchday 1,1982-06-15,Scotland,New Zealand,5,2,3,True,False,False,True
1982_32,1982,World Cup 1982,Matchday 1,1982-06-15,New Zealand,Scotland,2,5,-3,False,False,True,True
1982_33,1982,World Cup 1982,Matchday 2,1982-06-18,Brazil,Scotland,4,1,3,True,False,False,True
1982_33,1982,World Cup 1982,Matchday 2,1982-06-18,Scotland,Brazil,1,4,-3,False,False,True,True
1982_34,1982,World Cup 1982,Matchday 2,1982-06-19,Soviet Union,New Zealand,3,0,3,True,False,False,True
1982_34,1982,World Cup 1982,Matchday 2,1982-06-19,New Zealand,Soviet Union,0,3,-3,False,False,True,True
1982_35,1982,World Cup 1982,Matchday 3,1982-06-22,Soviet Union,Scotland,2,2,0,False,True,False,True
1982_35,1982,World Cup 1982,Matchday 3,1982-06-22,Scotland,Soviet Union,2,2,0,False,True,False,True
1982_36,1982,World Cup 1982,Matchday 3,1982-06-23,Brazil,New Zealand,4,0,4,True,False,False,True
1982_36,1982,World Cup 1982,Matchday 3,1982-06-23,New Zealand,Brazil,0,4,-4,False,False,True,True
1982_37,1982,World Cup 1982,Matchday 4,1982-06-28,Poland,Belgium,3,0,3,True,False,False,True
1982_37,1982,World Cup 1982,Matchday 4,1982-06-28,Belgium,Poland,0,3,-3,False,False,True,True
1982_38,1982,World Cup 1982,Matchday 5,1982-07-01,Belgium,Soviet Union,0,1,-1,False,False,True,True
1982_38,1982,World Cup 1982,Matchday 5,1982-07-01,Soviet Union,Belgium,1,0,1,True,False,False,True
1982_39,1982,World Cup 1982,Matchday 6,1982-07-04,Soviet Union,Poland,0,0,0,False,True,False,True
1982_39,1982,World Cup 1982,Matchday 6,1982-07-04,Poland,Soviet Union,0,0,0,False,True,False,True
1982_40,1982,World Cup 1982,Matchday 4,1982-06-29,West Germany,England,0,0,0,False,True,False,True
1982_40,1982,World Cup 1982,Matchday 4,1982-06-29,England,West Germany,0,0,0,False,True,False,True
1982_41,1982,World Cup 1982,Matchday 5,1982-07-02,West Germany,Spain,2,1,1,True,False,False,True
1982_41,1982,World Cup 1982,Matchday 5,1982-07-02,Spain,West Germany,1,2,-1,False,False,True,True
1982_42,1982,World Cup 1982,Matchday 6,1982-07-05,Spain,England,0,0,0,False,True,False,True
1982_42,1982,World Cup 1982,Matchday 6,1982-07-05,England,Spain,0,0,0,False,True,False,True
1982_43,1982,World Cup 1982,Matchday 4,1982-06-29,Italy,Argentina,2,1,1,True,False,False,True
1982_43,1982,World Cup 1982,Matchday 4,1982-06-29,Argentina,Italy,1,2,-1,False,False,True,True
1982_44,1982,World Cup 1982,Matchday 5,1982-07-02,Argentina,Brazil,1,3,-2,False,False,True,True
1982_44,1982,World Cup 1982,Matchday 5,1982-07-02,Brazil,Argentina,3,1,2,True,False,False,True
1982_45,1982,World Cup 1982,Matchday 6,1982-07-05,Italy,Brazil,3,2,1,True,False,False,True
1982_45,1982,World Cup 1982,Matchday 6,1982-07-05,Brazil,Italy,2,3,-1,False,False,True,True
1982_46,1982,World Cup 1982,Matchday 4,1982-06-28,Austria,France,0,1,-1,False,False,True,True
1982_46,1982,World Cup 1982,Matchday 4,1982-06-28,France,Austria,1,0,1,True,False,False,True
1982_47,1982,World Cup 1982,Matchday 5,1982-07-01,Austria,Northern Ireland,2,2,0,False,True,False,True
1982_47,1982,World Cup 1982,Matchday 5,1982-07-01,Northern Ireland,Austria,2,2,0,False,True,False,True
1982_48,1982,World Cup 1982,Matchday 6,1982-07-04,Northern Ireland,France,1,4,-3,False,False,True,True
1982_48,1982,World Cup 1982,Matchday 6,1982-07-04,France,Northern Ireland,4,1,3,True,False,False,True
1982_49,1982,World Cup 1982,Semi-finals,1982-07-08,Poland,Italy,0,2,-2,False,False,True,True
1982_49,1982,World Cup 1982,Semi-finals,1982-07-08,Italy,Poland,2,0,2,True,False,False,True
1982_50,1982,World Cup 1982,Semi-finals,1982-07-08,West Germany,France,3,3,0,False,True,False,True
1982_50,1982,World Cup 1982,Semi-finals,1982-07-08,France,West Germany,3,3,0,False,True,False,True
1982_51,1982,World Cup 1982,Third place match,1982-07-10,Poland,France,3,2,1,True,False,False,True
1982_51,1982,World Cup 1982,Third place match,1982-07-10,France,Poland,2,3,-1,False,False,True,True
1982_52,1982,World Cup 1982,Final,1982-07-11,Italy,West Germany,3,1,2,True,False,False,True
1982_52,1982,World Cup 1982,Final,1982-07-11,West Germany,Italy,1,3,-2,False,False,True,True
1986_1,1986,World Cup 1986,Matchday 1,1986-05-31,Bulgaria,Italy,1,1,0,False,True,False,True
1986_1,1986,World Cup 1986,Matchday 1,1986-05-31,Italy,Bulgaria,1,1,0,False,True,False,True
1986_2,1986,World Cup 1986,Matchday 1,1986-06-02,Argentina,South Korea,3,1,2,True,False,False,True
1986_2,1986,World Cup 1986,Matchday 1,1986-06-02,South Korea,Argentina,1,3,-2,False,False,True,True
1986_3,1986,World Cup 1986,Matchday 2,1986-06-05,Italy,Argentina,1,1,0,False,True,False,True
1986_3,1986,World Cup 1986,Matchday 2,1986-06-05,Argentina,Italy,1,1,0,False,True,False,True
1986_4,1986,World Cup 1986,Matchday 2,1986-06-05,South Korea,Bulgaria,1,1,0,False,True,False,True
1986_4,1986,World Cup 1986,Matchday 2,1986-06-05,Bulgaria,South Korea,1,1,0,False,True,False,True
1986_5,1986,World Cup 1986,Matchday 3,1986-06-10,South Korea,Italy,2,3,-1,False,False,True,True
