match_id,year,team,opponent,player_name,minute,offset,penalty,owngoal,goal_side,goal_source
1966_23,1966,North Korea,Italy,Unknown,,,False,False,team1,inferred_from_score
1966_24,1966,Soviet Union,Chile,Unknown,,,False,False,team1,inferred_from_score
1966_24,1966,Soviet Union,Chile,Unknown,,,False,False,team1,inferred_from_score
1966_24,1966,Chile,Soviet Union,Unknown,,,False,False,team2,inferred_from_score
1966_25,1966,England,Argentina,Unknown,,,False,False,team1,inferred_from_score
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1966_27,1966,Soviet Union,Hungary,Unknown,,,False,False,team1,inferred_from_score
1966_27,1966,Soviet Union,Hungary,Unknown,,,False,False,team1,inferred_from_score
1966_27,1966,Hungary,Soviet Union,Unknown,,,False,False,team2,inferred_from_score
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score
1966_29,1966,West Germany,Soviet Union,Unknown,,,False,False,team1,inferred_from_score
1966_29,1966,West Germany,Soviet Union,Unknown,,,False,False,team1,inferred_from_score
1966_29,1966,Soviet Union,West Germany,Unknown,,,False,False,team2,inferred_from_score
1966_30,1966,England,Portugal,Unknown,,,False,False,team1,inferred_from_score
1966_30,1966,England,Portugal,Unknown,,,False,False,team1,inferred_from_score
1966_30,1966,Portugal,England,Unknown,,,False,False,team2,inferred_from_score
1966_31,1966,Portugal,Soviet Union,Unknown,,,False,False,team1,inferred_from_score
1966_31,1966,Portugal,Soviet Union,Unknown,,,False,False,team1,inferred_from_score
1966_31,1966,Soviet Union,Portugal,Unknown,,,False,False,team2,inferred_from_score
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score
1966_32,1966,West Germany,England,Unknown,,,False,False,team2,inferred_from_score
1966_32,1966,West Germany,England,Unknown,,,False,False,team2,inferred_from_score
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score
1970_3,1970,Belgium,Soviet Union,Unknown,,,False,False,team2,inferred_from_score
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_5,1970,Soviet Union,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_5,1970,Soviet Union,El Salvador,Unknown,,,False,False,team1,inferred_from_score
1970_6,1970,Mexico,Belgium,Unknown,,,False,False,team1,inferred_from_score
1970_7,1970,Uruguay,Israel,Unknown,,,False,False,team1,inferred_from_score
1970_7,1970,Uruguay,Israel,Unknown,,,False,False,team1,inferred_from_score
1970_8,1970,Italy,Sweden,Unknown,,,False,False,team1,inferred_from_score
1970_10,1970,Sweden,Israel,Unknown,,,False,False,team1,inferred_from_score
1970_10,1970,Israel,Sweden,Unknown,,,False,False,team2,inferred_from_score
1970_11,1970,Sweden,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1970_13,1970,England,Romania,Unknown,,,False,False,team2,inferred_from_score
1970_14,1970,Czechoslovakia,Brazil,Unknown,,,False,False,team1,inferred_from_score
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score
1970_15,1970,Romania,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score
1970_15,1970,Romania,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score
1970_15,1970,Czechoslovakia,Romania,Unknown,,,False,False,team2,inferred_from_score
1970_16,1970,Brazil,England,Unknown,,,False,False,team2,inferred_from_score
1970_17,1970,Romania,Brazil,Unknown,,,False,False,team1,inferred_from_score
1970_17,1970,Romania,Brazil,Unknown,,,False,False,team1,inferred_from_score
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score
1970_18,1970,England,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1970_19,1970,Bulgaria,Peru,Unknown,,,False,False,team2,inferred_from_score
1970_19,1970,Bulgaria,Peru,Unknown,,,False,False,team2,inferred_from_score
1970_20,1970,Morocco,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_20,1970,West Germany,Morocco,Unknown,,,False,False,team2,inferred_from_score
1970_20,1970,West Germany,Morocco,Unknown,,,False,False,team2,inferred_from_score
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score
1970_22,1970,Bulgaria,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_22,1970,Bulgaria,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_23,1970,Peru,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score
1970_24,1970,Bulgaria,Morocco,Unknown,,,False,False,team1,inferred_from_score
1970_24,1970,Morocco,Bulgaria,Unknown,,,False,False,team2,inferred_from_score
1970_25,1970,Uruguay,Soviet Union,Unknown,,,False,False,team2,inferred_from_score
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score
1970_26,1970,Mexico,Italy,Unknown,,,False,False,team2,inferred_from_score
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score
1970_27,1970,Peru,Brazil,Unknown,,,False,False,team2,inferred_from_score
1970_27,1970,Peru,Brazil,Unknown,,,False,False,team2,inferred_from_score
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score
1970_28,1970,England,West Germany,Unknown,,,False,False,team2,inferred_from_score
1970_28,1970,England,West Germany,Unknown,,,False,False,team2,inferred_from_score
1970_29,1970,Uruguay,Brazil,Unknown,,,False,False,team1,inferred_from_score
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score
1970_31,1970,West Germany,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1970_32,1970,Italy,Brazil,Unknown,,,False,False,team2,inferred_from_score
1974_1,1974,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score
1974_2,1974,East Germany,Australia,Unknown,,,False,False,team1,inferred_from_score
1974_2,1974,East Germany,Australia,Unknown,,,False,False,team1,inferred_from_score
1974_3,1974,Chile,East Germany,Unknown,,,False,False,team1,inferred_from_score
1974_3,1974,East Germany,Chile,Unknown,,,False,False,team2,inferred_from_score
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score
1974_6,1974,East Germany,West Germany,Unknown,,,False,False,team1,inferred_from_score
1974_8,1974,Scotland,Zaire,Unknown,,,False,False,team2,inferred_from_score
1974_8,1974,Scotland,Zaire,Unknown,,,False,False,team2,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score
1974_11,1974,Scotland,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score
1974_11,1974,Yugoslavia,Scotland,Unknown,,,False,False,team2,inferred_from_score
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score
1974_13,1974,Netherlands,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1974_13,1974,Netherlands,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1974_16,1974,Uruguay,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1974_16,1974,Bulgaria,Uruguay,Unknown,,,False,False,team2,inferred_from_score
1974_17,1974,Netherlands,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1974_17,1974,Netherlands,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1974_17,1974,Netherlands,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1974_17,1974,Netherlands,Bulgaria,Unknown,,,False,False,team1,inferred_from_score
1974_17,1974,Bulgaria,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1974_18,1974,Sweden,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1974_18,1974,Sweden,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1974_18,1974,Sweden,Uruguay,Unknown,,,False,False,team1,inferred_from_score
1974_19,1974,Italy,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_19,1974,Italy,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_19,1974,Italy,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_19,1974,Haiti,Italy,Unknown,,,False,False,team2,inferred_from_score
1974_20,1974,Poland,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_20,1974,Poland,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_20,1974,Poland,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_20,1974,Argentina,Poland,Unknown,,,False,False,team2,inferred_from_score
1974_20,1974,Argentina,Poland,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_21,1974,Poland,Haiti,Unknown,,,False,False,team2,inferred_from_score
1974_22,1974,Argentina,Italy,Unknown,,,False,False,team1,inferred_from_score
1974_22,1974,Italy,Argentina,Unknown,,,False,False,team2,inferred_from_score
1974_23,1974,Argentina,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_23,1974,Argentina,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_23,1974,Argentina,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_23,1974,Argentina,Haiti,Unknown,,,False,False,team1,inferred_from_score
1974_23,1974,Haiti,Argentina,Unknown,,,False,False,team2,inferred_from_score
1974_24,1974,Poland,Italy,Unknown,,,False,False,team1,inferred_from_score
1974_24,1974,Poland,Italy,Unknown,,,False,False,team1,inferred_from_score
1974_24,1974,Italy,Poland,Unknown,,,False,False,team2,inferred_from_score
1974_25,1974,Brazil,East Germany,Unknown,,,False,False,team1,inferred_from_score
1974_26,1974,Netherlands,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_26,1974,Netherlands,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_26,1974,Netherlands,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_26,1974,Netherlands,Argentina,Unknown,,,False,False,team1,inferred_from_score
1974_27,1974,Netherlands,East Germany,Unknown,,,False,False,team2,inferred_from_score
1974_27,1974,Netherlands,East Germany,Unknown,,,False,False,team2,inferred_from_score
1974_28,1974,Argentina,Brazil,Unknown,,,False,False,team1,inferred_from_score
1974_28,1974,Brazil,Argentina,Unknown,,,False,False,team2,inferred_from_score
1974_28,1974,Brazil,Argentina,Unknown,,,False,False,team2,inferred_from_score
1974_29,1974,Argentina,East Germany,Unknown,,,False,False,team1,inferred_from_score
1974_29,1974,East Germany,Argentina,Unknown,,,False,False,team2,inferred_from_score
1974_30,1974,Netherlands,Brazil,Unknown,,,False,False,team1,inferred_from_score
1974_30,1974,Netherlands,Brazil,Unknown,,,False,False,team1,inferred_from_score
1974_31,1974,West Germany,Yugoslavia,Unknown,,,False,False,team2,inferred_from_score
1974_31,1974,West Germany,Yugoslavia,Unknown,,,False,False,team2,inferred_from_score
1974_32,1974,Poland,Sweden,Unknown,,,False,False,team2,inferred_from_score
1974_33,1974,West Germany,Sweden,Unknown,,,False,False,team1,inferred_from_score
1974_33,1974,West Germany,Sweden,Unknown,,,False,False,team1,inferred_from_score
1974_33,1974,West Germany,Sweden,Unknown,,,False,False,team1,inferred_from_score
1974_33,1974,West Germany,Sweden,Unknown,,,False,False,team1,inferred_from_score
1974_33,1974,Sweden,West Germany,Unknown,,,False,False,team2,inferred_from_score
1974_33,1974,Sweden,West Germany,Unknown,,,False,False,team2,inferred_from_score
1974_34,1974,Poland,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score
1974_34,1974,Poland,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score
1974_34,1974,Yugoslavia,Poland,Unknown,,,False,False,team2,inferred_from_score
1974_35,1974,West Germany,Poland,Unknown,,,False,False,team2,inferred_from_score
1974_36,1974,Sweden,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score
1974_36,1974,Sweden,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score
1974_36,1974,Yugoslavia,Sweden,Unknown,,,False,False,team2,inferred_from_score
1974_37,1974,Poland,Brazil,Unknown,,,False,False,team2,inferred_from_score
1974_38,1974,Netherlands,West Germany,Unknown,,,False,False,team1,inferred_from_score
1974_38,1974,West Germany,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1974_38,1974,West Germany,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1978_1,1978,Argentina,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_1,1978,Argentina,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_1,1978,Hungary,Argentina,Unknown,,,False,False,team2,inferred_from_score
1978_2,1978,Italy,France,Unknown,,,False,False,team1,inferred_from_score
1978_2,1978,Italy,France,Unknown,,,False,False,team1,inferred_from_score
1978_2,1978,France,Italy,Unknown,,,False,False,team2,inferred_from_score
1978_3,1978,Argentina,France,Unknown,,,False,False,team1,inferred_from_score
1978_3,1978,Argentina,France,Unknown,,,False,False,team1,inferred_from_score
1978_3,1978,France,Argentina,Unknown,,,False,False,team2,inferred_from_score
1978_4,1978,Italy,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_4,1978,Italy,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_4,1978,Italy,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_4,1978,Hungary,Italy,Unknown,,,False,False,team2,inferred_from_score
1978_5,1978,Italy,Argentina,Unknown,,,False,False,team2,inferred_from_score
1978_6,1978,France,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_6,1978,France,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_6,1978,France,Hungary,Unknown,,,False,False,team1,inferred_from_score
1978_6,1978,Hungary,France,Unknown,,,False,False,team2,inferred_from_score
1978_8,1978,Tunisia,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_8,1978,Tunisia,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_8,1978,Tunisia,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_8,1978,Mexico,Tunisia,Unknown,,,False,False,team2,inferred_from_score
1978_9,1978,Poland,Tunisia,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_10,1978,West Germany,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_11,1978,Poland,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_11,1978,Poland,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_11,1978,Poland,Mexico,Unknown,,,False,False,team1,inferred_from_score
1978_11,1978,Mexico,Poland,Unknown,,,False,False,team2,inferred_from_score
1978_13,1978,Austria,Spain,Unknown,,,False,False,team1,inferred_from_score
1978_13,1978,Austria,Spain,Unknown,,,False,False,team1,inferred_from_score
1978_13,1978,Spain,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_14,1978,Brazil,Sweden,Unknown,,,False,False,team1,inferred_from_score
1978_14,1978,Sweden,Brazil,Unknown,,,False,False,team2,inferred_from_score
1978_15,1978,Austria,Sweden,Unknown,,,False,False,team1,inferred_from_score
1978_17,1978,Spain,Sweden,Unknown,,,False,False,team1,inferred_from_score
1978_18,1978,Brazil,Austria,Unknown,,,False,False,team1,inferred_from_score
1978_19,1978,Peru,Scotland,Unknown,,,False,False,team1,inferred_from_score
1978_19,1978,Peru,Scotland,Unknown,,,False,False,team1,inferred_from_score
1978_19,1978,Peru,Scotland,Unknown,,,False,False,team1,inferred_from_score
1978_19,1978,Scotland,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_20,1978,Netherlands,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_20,1978,Netherlands,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_20,1978,Netherlands,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_21,1978,Scotland,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_21,1978,Iran,Scotland,Unknown,,,False,False,team2,inferred_from_score
1978_23,1978,Peru,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_23,1978,Peru,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_23,1978,Peru,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_23,1978,Peru,Iran,Unknown,,,False,False,team1,inferred_from_score
1978_23,1978,Iran,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_24,1978,Scotland,Netherlands,Unknown,,,False,False,team1,inferred_from_score
1978_24,1978,Scotland,Netherlands,Unknown,,,False,False,team1,inferred_from_score
1978_24,1978,Scotland,Netherlands,Unknown,,,False,False,team1,inferred_from_score
1978_24,1978,Netherlands,Scotland,Unknown,,,False,False,team2,inferred_from_score
1978_24,1978,Netherlands,Scotland,Unknown,,,False,False,team2,inferred_from_score
1978_26,1978,Austria,Netherlands,Unknown,,,False,False,team1,inferred_from_score
1978_26,1978,Netherlands,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_26,1978,Netherlands,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_26,1978,Netherlands,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_26,1978,Netherlands,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_26,1978,Netherlands,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_27,1978,Italy,Austria,Unknown,,,False,False,team1,inferred_from_score
1978_28,1978,Netherlands,West Germany,Unknown,,,False,False,team1,inferred_from_score
1978_28,1978,Netherlands,West Germany,Unknown,,,False,False,team1,inferred_from_score
1978_28,1978,West Germany,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1978_28,1978,West Germany,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1978_29,1978,Italy,Netherlands,Unknown,,,False,False,team1,inferred_from_score
1978_29,1978,Netherlands,Italy,Unknown,,,False,False,team2,inferred_from_score
1978_29,1978,Netherlands,Italy,Unknown,,,False,False,team2,inferred_from_score
1978_30,1978,Austria,West Germany,Unknown,,,False,False,team1,inferred_from_score
1978_30,1978,Austria,West Germany,Unknown,,,False,False,team1,inferred_from_score
1978_30,1978,Austria,West Germany,Unknown,,,False,False,team1,inferred_from_score
1978_30,1978,West Germany,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_30,1978,West Germany,Austria,Unknown,,,False,False,team2,inferred_from_score
1978_31,1978,Argentina,Poland,Unknown,,,False,False,team1,inferred_from_score
1978_31,1978,Argentina,Poland,Unknown,,,False,False,team1,inferred_from_score
1978_32,1978,Brazil,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_32,1978,Brazil,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_32,1978,Brazil,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_34,1978,Poland,Peru,Unknown,,,False,False,team2,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_35,1978,Argentina,Peru,Unknown,,,False,False,team1,inferred_from_score
1978_36,1978,Poland,Brazil,Unknown,,,False,False,team1,inferred_from_score
1978_36,1978,Brazil,Poland,Unknown,,,False,False,team2,inferred_from_score
1978_36,1978,Brazil,Poland,Unknown,,,False,False,team2,inferred_from_score
1978_36,1978,Brazil,Poland,Unknown,,,False,False,team2,inferred_from_score
1978_37,1978,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1978_37,1978,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score
1978_37,1978,Italy,Brazil,Unknown,,,False,False,team2,inferred_from_score
1978_38,1978,Netherlands,Argentina,Unknown,,,False,False,team1,inferred_from_score
1978_38,1978,Argentina,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1978_38,1978,Argentina,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1978_38,1978,Argentina,Netherlands,Unknown,,,False,False,team2,inferred_from_score
1982_3,1982,Italy,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_3,1982,Peru,Italy,Unknown,,,False,False,team2,inferred_from_score
1982_5,1982,Poland,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_5,1982,Poland,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_5,1982,Poland,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_5,1982,Poland,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_5,1982,Poland,Peru,Unknown,,,False,False,team1,inferred_from_score
1982_5,1982,Peru,Poland,Unknown,,,False,False,team2,inferred_from_score
1982_6,1982,Italy,Cameroon,Unknown,,,False,False,team1,inferred_from_score
1982_6,1982,Cameroon,Italy,Unknown,,,False,False,team2,inferred_from_score
1982_7,1982,West Germany,Algeria,Unknown,,,False,False,team1,inferred_from_score
1982_7,1982,Algeria,West Germany,Unknown,,,False,False,team2,inferred_from_score
1982_7,1982,Algeria,West Germany,Unknown,,,False,False,team2,inferred_from_score
1982_8,1982,Austria,Chile,Unknown,,,False,False,team2,inferred_from_score
1982_9,1982,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score
1982_9,1982,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score
1982_9,1982,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score
1982_9,1982,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score
1982_9,1982,Chile,West Germany,Unknown,,,False,False,team2,inferred_from_score
1982_10,1982,Austria,Algeria,Unknown,,,False,False,team2,inferred_from_score
