match_id,year,round,team1_normalized,team2_normalized,team1_score_final,team2_score_final,target,team1_games,team1_wins,team1_goals_for,team1_goals_against,team1_goal_difference,team1_win_rate,team1_goals_per_game,team1_goals_against_per_game,team2_games,team2_wins,team2_goals_for,team2_goals_against,team2_goal_difference,team2_win_rate,team2_goals_per_game,team2_goals_against_per_game,win_rate_diff,goals_per_game_diff,goals_against_per_game_diff,goal_difference_diff,experience_diff
1966_32,1966,Final,England,Germany,4.0,2.0,team1_win,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.1747104247104247,-0.6660231660231659,-0.24179536679536684,-66,-38
1970_1,1970,Matchday 1,Mexico,Russia,0.0,0.0,draw,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,45,19,77,54,23,0.4222222222222222,1.711111111111111,1.2,-0.1388888888888889,-0.6777777777777776,0.48333333333333317,-62,15
1970_2,1970,Matchday 1,Belgium,El Salvador,3.0,0.0,team1_win,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,6,0,1,22,-21,0.0,0.1666666666666666,3.6666666666666665,0.4117647058823529,1.1862745098039218,-2.215686274509804,16,45
1970_3,1970,Matchday 2,Russia,Belgium,4.0,1.0,team1_win,45,19,77,54,23,0.4222222222222222,1.711111111111111,1.2,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,0.0104575163398693,0.3581699346405227,-0.25098039215686274,28,-6
1970_4,1970,Matchday 2,Mexico,El Salvador,4.0,0.0,team1_win,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,6,0,1,22,-21,0.0,0.1666666666666666,3.6666666666666665,0.2833333333333333,0.8666666666666668,-1.9833333333333334,-18,54
1970_5,1970,Matchday 3,Russia,El Salvador,2.0,0.0,team1_win,45,19,77,54,23,0.4222222222222222,1.711111111111111,1.2,6,0,1,22,-21,0.0,0.1666666666666666,3.6666666666666665,0.4222222222222222,1.5444444444444445,-2.466666666666667,44,39
1970_6,1970,Matchday 3,Mexico,Belgium,1.0,0.0,team1_win,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,-0.1284313725490196,-0.3196078431372549,0.23235294117647043,-34,9
1970_7,1970,Matchday 1,Uruguay,Israel,2.0,0.0,team1_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,3,0,1,3,-2,0.0,0.3333333333333333,1.0,0.423728813559322,1.1751412429378532,0.2881355932203389,15,56
1970_8,1970,Matchday 1,Italy,Sweden,1.0,0.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.16961965509095206,-0.026458776281596652,-0.5036617056461141,44,32
1970_9,1970,Matchday 2,Uruguay,Italy,0.0,0.0,draw,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.11843986113947313,-0.03369409842760884,0.3604247498468449,-38,-24
1970_10,1970,Matchday 2,Sweden,Israel,1.0,1.0,draw,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,3,0,1,3,-2,0.0,0.3333333333333333,1.0,0.3725490196078431,1.2352941176470587,0.4313725490196081,9,48
1970_11,1970,Matchday 3,Uruguay,Sweden,0.0,1.0,team2_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.051179793951478925,-0.060152874709205495,-0.1432369557992692,6,8
1970_12,1970,Matchday 3,Israel,Italy,0.0,0.0,draw,3,0,1,3,-2,0.0,0.3333333333333333,1.0,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.5421686746987951,-1.208835341365462,0.07228915662650603,-53,-80
1970_13,1970,Matchday 1,Romania,England,0.0,1.0,team2_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,-0.051480051480051525,0.023166023166022898,0.6048906048906045,-38,-53
1970_14,1970,Matchday 1,Czech Republic,Brazil,1.0,4.0,team2_win,33,12,47,49,-2,0.3636363636363636,1.4242424242424243,1.4848484848484849,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.30303030303030304,-0.6547049441786283,0.5374800637958532,-131,-81
1970_15,1970,Matchday 2,Romania,Czech Republic,2.0,1.0,team1_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,33,12,47,49,-2,0.3636363636363636,1.4242424242424243,1.4848484848484849,0.017316017316017285,0.0043290043290042934,0.03896103896103864,0,-12
1970_16,1970,Matchday 2,England,Brazil,0.0,1.0,team2_win,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.23423423423423423,-0.673541963015647,-0.028449502133712667,-93,-40
1970_17,1970,Matchday 3,Romania,Brazil,2.0,3.0,team2_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.28571428571428575,-0.650375939849624,0.5764411027568919,-131,-93
1970_18,1970,Matchday 3,England,Czech Republic,1.0,0.0,team1_win,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,33,12,47,49,-2,0.3636363636363636,1.4242424242424243,1.4848484848484849,0.06879606879606881,-0.018837018837018604,-0.5659295659295659,38,41
1970_19,1970,Matchday 1,Peru,Bulgaria,3.0,2.0,team1_win,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.16239316239316248,0.3205128205128206,-0.20512820512820507,19,-8
1970_20,1970,Matchday 1,Morocco,Germany,1.0,2.0,team2_win,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.3897515527950311,-1.2018633540372674,0.013198757763975166,-109,-89
1970_21,1970,Matchday 2,Peru,Morocco,3.0,0.0,team1_win,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,0.06038647342995179,0.2971014492753624,0.6594202898550723,-5,-5
1970_22,1970,Matchday 2,Bulgaria,Germany,2.0,5.0,team2_win,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.4917582417582418,-1.2252747252747254,0.8777472527472525,-133,-86
1970_23,1970,Matchday 3,Peru,Germany,1.0,3.0,team2_win,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.3293650793650793,-0.9047619047619049,0.6726190476190474,-114,-94
1970_24,1970,Matchday 3,Bulgaria,Morocco,1.0,1.0,draw,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,-0.1020066889632107,-0.02341137123745818,0.8645484949832773,-24,3
1970_25,1970,Quarter-finals,Russia,Uruguay,0.0,1.0,team2_win,45,19,77,54,23,0.4222222222222222,1.711111111111111,1.2,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,-0.001506591337099794,0.2026365348399246,-0.08813559322033893,10,-14
1970_26,1970,Quarter-finals,Italy,Mexico,4.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.2588353413654618,0.5088353413654618,-0.7556224899598392,90,23
1970_27,1970,Quarter-finals,Brazil,Peru,4.0,2.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,0.38888888888888884,0.9122807017543859,-0.8859649122807016,141,96
1970_28,1970,Quarter-finals,Germany,England,3.0,2.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,0.1747104247104247,0.6660231660231659,0.24179536679536684,66,38
1970_29,1970,Semi-finals,Uruguay,Brazil,1.0,3.0,team2_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.24293785310734461,-0.5704727921498662,0.34076717216770724,-116,-55
1970_30,1970,Semi-finals,Italy,Germany,4.0,3.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.06497418244406195,-0.5292598967297764,-0.23300344234079184,-51,-29
1970_31,1970,Match for third place,Uruguay,Germany,0.0,1.0,team2_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.18341404358353508,-0.5629539951573852,0.12742130750605307,-89,-53
1970_32,1970,Final,Brazil,Italy,4.0,1.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,0.12449799196787148,0.5367786937222574,0.019657577679137672,78,31
1974_1,1974,Matchday 1,Germany,Chile,1.0,0.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,0.2738095238095238,0.8593073593073595,-0.32413419913419905,111,79
1974_2,1974,Matchday 1,East Germany,Australia,2.0,0.0,team1_win,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,20,4,17,37,-20,0.2,0.85,1.85,0.1333333333333333,-0.016666666666666607,-1.0166666666666666,20,-14
1974_3,1974,Matchday 2,Chile,East Germany,1.0,1.0,draw,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.0,0.3787878787878788,0.6515151515151515,-9,27
1974_4,1974,Matchday 2,Australia,Germany,0.0,3.0,team2_win,20,4,17,37,-20,0.2,0.85,1.85,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.4071428571428571,-1.2214285714285715,0.6892857142857143,-122,-92
1974_5,1974,Matchday 3,Australia,Chile,0.0,0.0,draw,20,4,17,37,-20,0.2,0.85,1.85,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,-0.1333333333333333,-0.3621212121212122,0.3651515151515152,-11,-13
1974_6,1974,Matchday 3,East Germany,Germany,1.0,0.0,team1_win,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.2738095238095238,-1.2380952380952381,-0.32738095238095244,-102,-106
1974_7,1974,Matchday 1,Brazil,Serbia,0.0,0.0,draw,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,0.27536231884057966,0.5789473684210527,-0.3787185354691074,121,68
1974_8,1974,Matchday 1,Zaire,Scotland,0.0,2.0,team2_win,3,0,0,14,-14,0.0,0.0,4.666666666666667,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,-0.1739130434782608,-1.0869565217391304,2.884057971014493,2,-20
1974_9,1974,Matchday 2,Serbia,Zaire,9.0,0.0,team1_win,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,3,0,0,14,-14,0.0,0.0,4.666666666666667,0.391304347826087,1.5,-3.3405797101449277,22,43
1974_10,1974,Matchday 2,Scotland,Brazil,0.0,0.0,draw,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.4927536231884058,-0.9919908466819223,0.8352402745995422,-145,-91
1974_11,1974,Matchday 3,Scotland,Serbia,1.0,1.0,draw,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,-0.21739130434782616,-0.4130434782608696,0.4565217391304348,-24,-23
1974_12,1974,Matchday 3,Zaire,Brazil,0.0,3.0,team2_win,3,0,0,14,-14,0.0,0.0,4.666666666666667,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.6666666666666666,-2.0789473684210527,3.719298245614035,-143,-111
1974_13,1974,Matchday 1,Uruguay,Netherlands,0.0,2.0,team2_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,-0.1217257318952234,-0.23697996918335895,0.34268104776579345,-31,4
1974_14,1974,Matchday 1,Sweden,Bulgaria,0.0,0.0,draw,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.2571644042232278,0.7224736048265458,-0.6070889894419302,38,25
1974_15,1974,Matchday 2,Netherlands,Sweden,0.0,0.0,draw,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.17290552584670232,0.17682709447415346,-0.48591800356506265,37,4
1974_16,1974,Matchday 2,Uruguay,Bulgaria,1.0,1.0,draw,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.3083441981747067,0.6623207301173403,-0.7503259452411994,44,33
1974_17,1974,Matchday 3,Netherlands,Bulgaria,4.0,1.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.4300699300699301,0.8993006993006992,-1.093006993006993,75,29
1974_18,1974,Matchday 3,Sweden,Uruguay,3.0,0.0,team1_win,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,-0.051179793951478925,0.060152874709205495,0.1432369557992692,-6,-8
1974_19,1974,Matchday 1,Italy,Haiti,3.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,3,0,2,14,-12,0.0,0.6666666666666666,4.666666666666667,0.5421686746987951,0.8755020080321286,-3.738955823293173,63,80
1974_20,1974,Matchday 1,Poland,Argentina,3.0,2.0,team1_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,-0.08672248803827748,-0.43779904306220097,0.1680622009569379,-52,-50
1974_21,1974,Matchday 2,Haiti,Poland,0.0,7.0,team2_win,3,0,2,14,-12,0.0,0.6666666666666666,4.666666666666667,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,-0.4473684210526316,-0.6228070175438597,3.3508771929824563,-11,-35
1974_22,1974,Matchday 2,Argentina,Italy,1.0,1.0,draw,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.00807776560788609,0.18510405257393203,0.22001642935377874,0,5
1974_23,1974,Matchday 3,Argentina,Haiti,4.0,1.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,3,0,2,14,-12,0.0,0.6666666666666666,4.666666666666667,0.5340909090909091,1.0606060606060606,-3.5189393939393945,63,85
1974_24,1974,Matchday 3,Poland,Italy,2.0,1.0,team1_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.09480025364616357,-0.25269499048826893,0.38807863031071665,-52,-45
1974_25,1974,Matchday 4,Brazil,East Germany,1.0,0.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.2456140350877192,0.11403508771929827,129,108
1974_26,1974,Matchday 4,Netherlands,Argentina,4.0,0.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,0.011363636363636354,0.018181818181818077,-0.20227272727272727,-7,-33
1974_27,1974,Matchday 5,East Germany,Netherlands,0.0,2.0,team2_win,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,-0.2121212121212121,-0.912121212121212,-0.11212121212121207,-44,-49
1974_28,1974,Matchday 5,Argentina,Brazil,1.0,2.0,team2_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.13257575757575757,-0.35167464114832536,0.20035885167464107,-78,-26
1974_29,1974,Matchday 6,Argentina,East Germany,1.0,1.0,draw,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,6,2,5,5,0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.20075757575757575,0.8939393939393939,0.31439393939393934,51,82
1974_30,1974,Matchday 6,Netherlands,Brazil,2.0,0.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.12121212121212122,-0.3334928229665073,-0.001913875598086201,-85,-59
1974_31,1974,Matchday 4,Serbia,Germany,0.0,2.0,team2_win,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.21583850931677012,-0.5714285714285716,0.16537267080745321,-94,-66
1974_32,1974,Matchday 4,Sweden,Poland,0.0,1.0,team2_win,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,-0.07481940144478849,0.2791537667698656,0.11558307533539747,8,13
1974_33,1974,Matchday 5,Germany,Sweden,4.0,2.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.234593837535014,0.5028011204481797,-0.2706582633053223,95,61
1974_34,1974,Matchday 5,Poland,Serbia,2.0,1.0,team1_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,0.05606407322654461,-0.21052631578947367,-0.010297482837528404,-9,-8
1974_35,1974,Matchday 6,Poland,Germany,0.0,1.0,team2_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.1597744360902255,-0.7819548872180453,0.1550751879699248,-103,-74
1974_36,1974,Matchday 6,Sweden,Serbia,2.0,1.0,team1_win,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,-0.018755328218243883,0.06862745098039191,0.10528559249786906,-1,5
1974_37,1974,Match for third place,Brazil,Poland,0.0,1.0,team2_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,0.21929824561403505,0.7894736842105263,-0.368421052631579,130,76
1974_38,1974,Final,Netherlands,Germany,1.0,2.0,team2_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.06168831168831168,-0.32597402597402625,-0.21525974025974037,-58,-57
1978_1,1978,Matchday 1,Argentina,Hungary,2.0,1.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,32,15,87,57,30,0.46875,2.71875,1.78125,0.06534090909090906,-0.9914772727272727,-0.6335227272727273,21,56
1978_2,1978,Matchday 1,Italy,France,2.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,0.00792209935632937,-0.3208450239313416,-0.23667271827034164,0,10
1978_3,1978,Matchday 2,Argentina,France,2.0,1.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,-0.00015566625155671865,-0.1357409713574096,-0.0166562889165629,0,15
1978_4,1978,Matchday 2,Italy,Hungary,3.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,32,15,87,57,30,0.46875,2.71875,1.78125,0.07341867469879515,-1.1765813253012047,-0.853539156626506,21,51
1978_5,1978,Matchday 3,Argentina,Italy,0.0,1.0,team2_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.00807776560788609,0.18510405257393203,0.22001642935377874,0,5
1978_6,1978,Matchday 3,France,Hungary,3.0,1.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,32,15,87,57,30,0.46875,2.71875,1.78125,0.06549657534246578,-0.8557363013698631,-0.6168664383561644,21,41
1978_7,1978,Matchday 1,Germany,Poland,0.0,0.0,draw,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,0.1597744360902255,0.7819548872180453,-0.1550751879699248,103,74
1978_8,1978,Matchday 1,Tunisia,Mexico,3.0,1.0,team1_win,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,-0.11666666666666672,-0.25555555555555565,-0.2388888888888887,27,-42
1978_9,1978,Matchday 2,Poland,Tunisia,1.0,0.0,team1_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,0.280701754385965,0.5116959064327485,-0.1286549707602338,11,20
1978_10,1978,Matchday 2,Germany,Mexico,6.0,0.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.32380952380952377,1.0380952380952382,-0.5226190476190473,141,52
1978_11,1978,Matchday 3,Poland,Mexico,3.0,1.0,team1_win,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.16403508771929826,0.2561403508771929,-0.3675438596491225,38,-22
1978_12,1978,Matchday 3,Germany,Tunisia,0.0,0.0,draw,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,0.44047619047619047,1.293650793650794,-0.2837301587301586,114,94
1978_13,1978,Matchday 1,Austria,Spain,2.0,1.0,team1_win,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,-0.04889346371590331,-0.12918167781780765,0.5012866700977869,-37,-38
1978_14,1978,Matchday 1,Brazil,Sweden,1.0,1.0,draw,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.29411764705882354,0.5103199174406607,-0.48400412796697645,122,63
1978_15,1978,Matchday 2,Austria,Sweden,1.0,0.0,team1_win,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.04124408384043271,-0.08586883029073666,0.18931710615280561,-11,-22
1978_16,1978,Matchday 2,Brazil,Spain,0.0,0.0,draw,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,0.20398009950248752,0.46700706991358976,-0.17203456402199513,96,47
1978_17,1978,Matchday 3,Spain,Sweden,1.0,0.0,team1_win,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.09013754755633602,0.043312847527070986,-0.3119695639449813,26,16
1978_18,1978,Matchday 3,Brazil,Austria,1.0,0.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,0.25287356321839083,0.5961887477313974,-0.6733212341197821,133,85
1978_19,1978,Matchday 1,Peru,Scotland,3.0,1.0,team1_win,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,0.10386473429951698,0.07971014492753636,0.050724637681159424,4,-5
1978_20,1978,Matchday 1,Netherlands,Iran,3.0,0.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.3787878787878788,1.0232323232323233,-0.7767676767676769,62,37
1978_21,1978,Matchday 2,Scotland,Iran,1.0,1.0,draw,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.007246376811594207,0.36473429951690817,0.060386473429951515,2,5
1978_22,1978,Matchday 2,Netherlands,Peru,0.0,0.0,draw,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,0.2676767676767676,0.5787878787878786,-0.8878787878787878,56,37
1978_23,1978,Matchday 3,Peru,Iran,4.0,1.0,team1_win,18,5,21,33,-12,0.2777777777777778,1.1666666666666667,1.8333333333333333,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.11111111111111119,0.44444444444444453,0.11111111111111094,6,0
1978_24,1978,Matchday 3,Scotland,Netherlands,3.0,2.0,team1_win,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,-0.3715415019762846,-0.658498023715415,0.8371541501976284,-60,-32
1978_25,1978,Matchday 4,Italy,Germany,0.0,0.0,draw,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.06497418244406195,-0.5292598967297764,-0.23300344234079184,-51,-29
1978_26,1978,Matchday 4,Austria,Netherlands,1.0,5.0,team2_win,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,-0.1316614420062696,-0.2626959247648901,0.6752351097178683,-48,-26
